id;card_id;price_from;monthly_avg;weekly_avg;daily_avg;available_items;date_id
520;256;0.01;0.03;0.05;0.05;4889.0;2
521;257;0.01;0.03;0.04;0.05;4670.0;2
522;258;0.01;0.04;0.02;0.01;4812.0;2
523;259;0.01;0.04;0.03;0.01;4879.0;2
524;260;0.01;0.02;0.04;0.02;4913.0;2
525;261;0.01;0.03;0.03;0.02;4843.0;2
526;262;0.01;0.02;0.03;0.02;4942.0;2
527;263;32.85;33.33;36.81;39.4;38.0;2
528;264;16.85;19.28;19.3;17.99;39.0;2
529;1;0.15;0.88;0.92;1.08;1015.0;3
530;2;0.02;0.25;0.31;0.23;2135.0;3
531;3;0.1;0.39;0.44;0.23;1404.0;3
532;4;1.2;2.2;2.62;3.95;294.0;3
533;5;8.99;12.7;12.66;12.06;196.0;3
534;6;0.02;0.34;0.45;0.39;997.0;3
535;7;0.15;0.82;0.86;1.08;360.0;3
536;8;0.01;0.11;0.06;0.03;6956.0;3
537;9;0.01;0.09;0.11;0.06;4186.0;3
538;10;0.1;0.38;0.48;0.24;1218.0;3
539;11;24.0;28.53;28.43;28.66;143.0;3
540;12;5.99;7.98;7.88;8.0;220.0;3
541;13;0.05;0.8;0.84;0.89;441.0;3
542;14;0.19;0.46;0.43;0.5;783.0;3
543;15;3.99;4.97;5.23;4.96;304.0;3
544;16;0.25;1.0;0.85;0.98;2038.0;3
545;17;1.0;2.16;2.22;2.17;353.0;3
546;18;4.99;7.59;7.73;8.87;243.0;3
547;19;0.1;0.53;0.49;0.32;958.0;3
548;20;7.49;9.52;9.07;7.22;285.0;3
549;21;0.65;1.35;1.27;1.25;260.0;3
550;22;1.15;1.84;1.96;2.02;356.0;3
551;23;0.15;0.71;0.77;0.99;567.0;3
552;24;16.45;22.14;22.85;20.25;149.0;3
553;25;17.5;18.8;19.61;20.51;146.0;3
554;26;1.4;2.52;2.7;2.71;449.0;3
555;27;1.98;3.03;3.31;3.33;221.0;3
556;28;0.02;0.13;0.15;0.24;3735.0;3
557;29;1.0;2.21;2.53;2.4;390.0;3
558;30;1.6;2.56;2.47;2.23;380.0;3
559;31;10.0;14.24;13.83;9.87;213.0;3
560;32;8.0;11.41;10.97;8.14;227.0;3
561;33;2.99;4.69;5.1;5.96;240.0;3
562;34;1.95;3.36;3.68;3.23;384.0;3
563;35;2.0;5.21;6.0;5.75;317.0;3
564;36;3.49;4.62;4.77;4.86;372.0;3
565;37;0.01;0.16;0.16;0.05;3636.0;3
566;38;0.6;1.91;2.25;2.07;301.0;3
567;39;0.15;0.67;0.73;0.78;597.0;3
568;40;0.1;0.66;0.69;1.13;665.0;3
569;41;0.1;0.31;0.33;0.25;1589.0;3
570;42;4.5;5.71;5.92;5.74;328.0;3
571;43;0.1;0.45;0.55;0.75;1376.0;3
572;44;0.01;0.09;0.15;0.16;3939.0;3
573;45;9.99;9.7;11.52;11.15;360.0;3
574;46;0.1;0.37;0.44;0.25;1140.0;3
575;47;0.1;0.46;0.46;0.43;1171.0;3
576;48;0.02;0.32;0.3;0.32;1698.0;3
577;49;0.05;0.3;0.27;0.1;1278.0;3
578;50;0.2;0.95;1.01;1.1;336.0;3
579;51;20.0;23.63;25.22;30.73;160.0;3
580;52;0.02;0.19;0.21;0.13;3003.0;3
581;53;4.45;8.36;9.35;9.0;163.0;3
582;54;0.01;0.09;0.09;0.05;5031.0;3
583;55;0.02;0.17;0.15;0.04;2832.0;3
584;56;0.95;1.69;1.6;1.68;537.0;3
585;57;0.02;0.15;0.15;0.05;2135.0;3
586;58;0.02;0.14;0.14;0.12;1823.0;3
587;59;5.0;7.07;7.08;7.36;226.0;3
588;60;0.09;0.25;0.21;0.3;1859.0;3
589;61;0.01;0.14;0.1;0.09;3381.0;3
590;62;20.0;27.41;28.4;25.0;151.0;3
591;63;1.5;2.57;2.34;2.33;212.0;3
592;64;0.1;0.44;0.29;0.19;1387.0;3
593;65;0.08;0.3;0.25;0.25;1547.0;3
594;66;12.46;17.77;18.16;17.99;224.0;3
595;67;0.49;0.91;0.9;0.98;852.0;3
596;68;0.04;0.23;0.2;0.19;1853.0;3
597;69;38.94;44.2;44.68;43.0;155.0;3
598;70;15.95;21.43;22.5;23.0;164.0;3
599;71;0.09;0.24;0.28;0.3;2070.0;3
600;72;0.02;0.18;0.21;0.5;1732.0;3
601;73;0.1;0.35;0.35;0.4;1318.0;3
602;74;0.01;0.14;0.24;0.02;3563.0;3
603;75;1.4;2.34;2.28;2.63;873.0;3
604;76;0.05;0.19;0.15;0.09;1950.0;3
605;77;0.04;0.31;0.21;0.13;1759.0;3
606;78;0.05;0.33;0.31;0.23;1826.0;3
607;79;0.01;0.12;0.13;0.09;2807.0;3
608;80;0.01;0.12;0.17;0.24;2576.0;3
609;81;0.02;0.15;0.13;0.02;1874.0;3
610;82;0.01;0.07;0.07;0.1;4210.0;3
611;83;0.01;0.1;0.13;0.05;3499.0;3
612;84;0.02;0.15;0.17;0.15;2638.0;3
613;85;4.44;6.23;5.86;4.0;328.0;3
614;86;0.19;0.47;0.46;0.23;1066.0;3
615;87;0.05;0.29;0.5;0.34;2001.0;3
616;88;0.01;0.14;0.16;0.05;2319.0;3
617;89;0.02;0.14;0.21;0.09;1928.0;3
618;90;1.73;2.77;2.88;3.07;387.0;3
619;91;0.02;0.18;0.19;0.15;3276.0;3
620;92;15.88;19.84;19.45;19.9;218.0;3
621;93;0.02;0.07;0.07;0.1;2645.0;3
622;94;0.01;0.05;0.07;0.05;4863.0;3
623;95;5.0;7.31;7.21;6.8;617.0;3
624;96;0.01;0.16;0.17;0.13;2764.0;3
625;97;0.01;0.09;0.04;0.02;4470.0;3
626;98;0.02;0.13;0.11;0.02;2213.0;3
627;99;0.08;0.44;0.5;0.2;893.0;3
628;100;1.0;1.96;2.08;2.0;1036.0;3
629;101;0.01;0.13;0.08;0.05;2391.0;3
630;102;0.02;0.12;0.13;0.15;2633.0;3
631;103;0.02;0.09;0.09;0.11;2447.0;3
632;104;0.01;0.08;0.1;0.02;4620.0;3
633;105;1.2;2.41;2.12;2.0;486.0;3
634;106;0.02;0.11;0.09;0.14;2473.0;3
635;107;0.01;0.15;0.12;0.13;3058.0;3
636;108;0.01;0.12;0.11;0.02;2689.0;3
637;109;0.05;0.15;0.14;0.2;2619.0;3
638;110;0.01;0.21;0.16;0.3;1644.0;3
639;111;0.01;0.05;0.08;0.03;4838.0;3
640;112;0.02;0.15;0.1;0.15;2581.0;3
641;113;0.01;0.06;0.05;0.02;4393.0;3
642;114;0.02;0.12;0.09;0.09;2344.0;3
643;115;0.01;0.12;0.12;0.2;2177.0;3
644;116;0.02;0.12;0.07;0.1;2754.0;3
645;117;1.25;1.77;1.75;2.2;815.0;3
646;118;0.01;0.11;0.15;0.15;2421.0;3
647;119;0.01;0.12;0.11;0.08;2989.0;3
648;120;0.01;0.1;0.13;0.1;4720.0;3
649;121;0.01;0.13;0.11;0.15;3291.0;3
650;122;0.02;0.13;0.1;0.1;2678.0;3
651;123;0.01;0.05;0.04;0.02;4438.0;3
652;124;0.01;0.11;0.15;0.34;3021.0;3
653;125;0.01;0.03;0.02;0.03;4713.0;3
654;126;0.01;0.03;0.03;0.11;4595.0;3
655;127;0.01;0.06;0.06;0.05;4820.0;3
656;128;0.02;0.07;0.06;0.05;2835.0;3
657;129;0.02;0.25;0.18;0.19;1039.0;3
658;130;0.05;0.25;0.31;0.19;938.0;3
659;131;0.01;0.06;0.06;0.03;4685.0;3
660;132;0.1;0.29;0.26;0.25;1689.0;3
661;133;0.01;0.05;0.05;0.05;4716.0;3
662;134;0.01;0.09;0.05;0.03;2872.0;3
663;135;0.02;0.12;0.19;0.5;1931.0;3
664;136;0.01;0.05;0.09;0.12;4475.0;3
665;137;0.01;0.05;0.05;0.05;4707.0;3
666;138;0.01;0.07;0.07;0.01;4885.0;3
667;139;0.02;0.12;0.12;0.1;2669.0;3
668;140;0.01;0.03;0.03;0.01;4814.0;3
669;141;0.01;0.06;0.05;0.06;2703.0;3
670;142;0.02;0.06;0.09;0.05;2813.0;3
671;143;0.02;0.1;0.19;0.2;3178.0;3
672;144;0.02;0.06;0.08;0.06;2711.0;3
673;145;0.01;0.06;0.03;0.1;4663.0;3
674;146;0.02;0.08;0.09;0.02;2589.0;3
675;147;0.02;0.09;0.07;0.02;2720.0;3
676;148;0.01;0.02;0.02;0.02;2870.0;3
677;149;0.01;0.04;0.03;0.15;5283.0;3
678;150;0.01;0.07;0.07;0.19;2880.0;3
679;151;0.01;0.05;0.05;0.02;2835.0;3
680;152;0.01;0.07;0.1;0.02;2781.0;3
681;153;0.01;0.06;0.08;0.09;4769.0;3
682;154;0.01;0.06;0.09;0.03;5485.0;3
683;155;0.01;0.09;0.16;0.3;4809.0;3
684;156;0.01;0.04;0.03;0.02;4743.0;3
685;157;0.02;0.09;0.1;0.1;2667.0;3
686;158;0.01;0.05;0.04;0.02;4689.0;3
687;159;0.02;0.05;0.04;0.09;2781.0;3
688;160;0.01;0.04;0.04;0.01;4733.0;3
689;161;0.01;0.05;0.06;0.05;4802.0;3
690;162;0.01;0.05;0.07;0.1;2949.0;3
691;163;0.02;0.08;0.11;0.05;2919.0;3
692;164;0.01;0.06;0.1;0.1;4590.0;3
693;165;0.01;0.06;0.07;0.05;4838.0;3
694;166;0.01;0.05;0.04;0.05;4676.0;3
695;167;0.01;0.1;0.1;0.05;2649.0;3
696;168;0.02;0.11;0.05;0.04;2881.0;3
697;169;0.01;0.07;0.06;0.02;4889.0;3
698;170;0.01;0.06;0.04;0.12;4958.0;3
699;171;0.01;0.04;0.11;0.15;4611.0;3
700;172;0.01;0.04;0.03;0.1;4716.0;3
701;173;0.01;0.03;0.09;0.02;4794.0;3
702;174;0.01;0.04;0.06;0.04;4712.0;3
703;175;0.01;0.08;0.04;0.02;4553.0;3
704;176;0.01;0.09;0.08;0.02;2560.0;3
705;177;0.01;0.07;0.08;0.15;5150.0;3
706;178;0.01;0.04;0.06;0.02;4771.0;3
707;179;0.01;0.05;0.04;0.02;4657.0;3
708;180;0.01;0.06;0.08;0.1;2812.0;3
709;181;0.01;0.04;0.06;0.05;4836.0;3
710;182;0.01;0.04;0.06;0.19;4772.0;3
711;183;0.02;0.04;0.03;0.05;2905.0;3
712;184;0.01;0.02;0.05;0.02;4727.0;3
713;185;0.01;0.03;0.02;0.02;2879.0;3
714;186;0.01;0.04;0.08;0.1;4713.0;3
715;187;0.01;0.07;0.09;0.19;2819.0;3
716;188;0.01;0.03;0.04;0.02;4859.0;3
717;189;0.01;0.05;0.04;0.02;2914.0;3
718;190;0.01;0.02;0.02;0.02;4699.0;3
719;191;0.01;0.03;0.02;0.01;5045.0;3
720;192;0.02;0.05;0.04;0.05;2908.0;3
721;193;0.01;0.05;0.06;0.02;4798.0;3
722;194;0.02;0.07;0.13;0.05;2856.0;3
723;195;0.01;0.03;0.07;0.07;4781.0;3
724;196;0.01;0.03;0.07;0.09;4753.0;3
725;197;0.01;0.05;0.07;0.08;2901.0;3
726;198;0.01;0.06;0.05;0.05;4900.0;3
727;199;0.01;0.03;0.02;0.02;4849.0;3
728;200;0.02;0.04;0.03;0.11;2783.0;3
729;201;0.02;0.08;0.05;0.02;2805.0;3
730;202;0.01;0.04;0.04;0.04;2873.0;3
731;203;0.01;0.05;0.06;0.1;4755.0;3
732;204;0.01;0.02;0.04;0.02;4740.0;3
733;205;0.01;0.03;0.04;0.02;4845.0;3
734;206;0.02;0.08;0.05;0.02;2990.0;3
735;207;0.02;0.09;0.05;0.02;3002.0;3
736;208;0.02;0.08;0.06;0.05;2992.0;3
737;209;0.02;0.07;0.09;0.15;2849.0;3
738;210;0.01;0.04;0.03;0.01;4712.0;3
739;211;0.01;0.12;0.07;0.02;4674.0;3
740;212;0.01;0.06;0.08;0.05;4815.0;3
741;213;0.02;0.06;0.07;0.04;2955.0;3
742;214;0.01;0.03;0.04;0.02;4735.0;3
743;215;0.02;0.08;0.09;0.04;2929.0;3
744;216;0.01;0.08;0.05;0.05;2930.0;3
745;217;0.01;0.05;0.07;0.04;4889.0;3
746;218;0.01;0.03;0.03;0.02;4716.0;3
747;219;0.01;0.04;0.02;0.02;4722.0;3
748;220;0.01;0.04;0.04;0.02;4632.0;3
749;221;0.01;0.02;0.03;0.02;4830.0;3
750;222;0.01;0.06;0.06;0.04;2859.0;3
751;223;0.01;0.04;0.04;0.03;2907.0;3
752;224;0.01;0.05;0.08;0.12;5037.0;3
753;225;0.01;0.04;0.06;0.02;4731.0;3
754;226;0.01;0.02;0.02;0.02;4668.0;3
755;227;0.01;0.04;0.04;0.02;4813.0;3
756;228;0.01;0.05;0.05;0.02;3002.0;3
757;229;0.01;0.03;0.04;0.02;4758.0;3
758;230;0.01;0.04;0.04;0.05;4660.0;3
759;231;0.01;0.03;0.03;0.03;2804.0;3
760;232;0.01;0.04;0.03;0.02;4738.0;3
761;233;0.01;0.03;0.03;0.11;4859.0;3
762;234;0.01;0.04;0.04;0.05;4810.0;3
763;235;0.01;0.05;0.05;0.05;4774.0;3
764;236;0.01;0.03;0.02;0.02;4768.0;3
765;237;0.01;0.04;0.07;0.02;4872.0;3
766;238;0.01;0.04;0.1;0.18;4779.0;3
767;239;0.01;0.03;0.04;0.05;4821.0;3
768;240;0.01;0.03;0.03;0.05;4840.0;3
769;241;0.01;0.04;0.02;0.02;4864.0;3
770;242;0.01;0.03;0.08;0.1;4726.0;3
771;243;0.01;0.07;0.02;0.02;4819.0;3
772;244;0.01;0.04;0.02;0.02;4644.0;3
773;245;0.01;0.03;0.03;0.02;4793.0;3
774;246;0.01;0.03;0.03;0.03;4790.0;3
775;247;0.01;0.03;0.03;0.01;4910.0;3
776;248;0.01;0.02;0.02;0.02;4693.0;3
777;249;0.01;0.04;0.05;0.02;4714.0;3
778;250;0.02;0.03;0.04;0.04;2921.0;3
779;251;0.01;0.03;0.02;0.03;4851.0;3
780;252;0.01;0.02;0.02;0.02;4700.0;3
781;253;0.01;0.03;0.03;0.02;4780.0;3
782;254;0.01;0.03;0.03;0.04;2855.0;3
783;255;0.01;0.05;0.06;0.05;4792.0;3
784;256;0.01;0.03;0.05;0.05;4800.0;3
785;257;0.01;0.03;0.04;0.05;4649.0;3
786;258;0.01;0.04;0.02;0.01;4739.0;3
787;259;0.01;0.04;0.03;0.01;4810.0;3
788;260;0.01;0.02;0.04;0.02;4913.0;3
789;261;0.01;0.03;0.03;0.02;4755.0;3
790;262;0.01;0.02;0.03;0.02;4863.0;3
791;263;32.85;33.33;36.81;39.4;38.0;3
792;264;16.85;19.28;19.3;17.99;39.0;3
793;1;0.15;0.9;0.92;1.05;1068.0;4
794;2;0.02;0.24;0.27;0.13;2149.0;4
795;3;0.1;0.38;0.42;0.3;1404.0;4
796;4;1.2;2.21;2.78;1.29;308.0;4
797;5;8.99;12.7;12.69;13.28;218.0;4
798;6;0.02;0.34;0.45;0.39;1001.0;4
799;7;0.15;0.83;0.84;0.91;359.0;4
800;8;0.01;0.11;0.07;0.15;6973.0;4
801;9;0.01;0.09;0.11;0.11;4303.0;4
802;10;0.1;0.38;0.48;0.37;1217.0;4
803;11;24.0;28.51;28.3;28.41;157.0;4
804;12;5.99;8.01;7.96;8.5;222.0;4
805;13;0.05;0.78;0.86;0.62;439.0;4
806;14;0.19;0.46;0.43;0.45;780.0;4
807;15;3.99;5.08;5.21;4.75;307.0;4
808;16;0.25;0.99;0.78;0.65;2042.0;4
809;17;1.0;2.18;2.32;2.5;351.0;4
810;18;4.99;7.55;7.44;6.12;244.0;4
811;19;0.1;0.53;0.48;0.2;965.0;4
812;20;7.49;9.53;9.07;10.1;290.0;4
813;21;0.65;1.38;1.5;1.99;260.0;4
814;22;1.14;1.84;1.96;2.02;356.0;4
815;23;0.15;0.71;0.78;0.68;567.0;4
816;24;16.45;22.14;23.0;24.0;149.0;4
817;25;17.5;18.79;19.68;19.75;146.0;4
818;26;1.4;2.53;2.64;3.23;443.0;4
819;27;1.98;3.05;3.38;3.22;223.0;4
820;28;0.02;0.13;0.16;0.2;3742.0;4
821;29;1.0;2.22;2.56;2.5;381.0;4
822;30;1.6;2.59;2.63;3.0;376.0;4
823;31;10.0;14.45;14.3;17.09;213.0;4
824;32;8.0;11.51;11.31;13.28;223.0;4
825;33;2.99;4.73;5.16;4.9;236.0;4
826;34;1.95;3.39;3.74;3.97;380.0;4
827;35;2.0;5.25;5.89;6.09;310.0;4
828;36;3.49;4.57;4.78;4.49;371.0;4
829;37;0.01;0.16;0.16;0.05;3637.0;4
830;38;0.6;1.94;2.28;2.63;300.0;4
831;39;0.15;0.69;0.83;0.99;598.0;4
832;40;0.1;0.66;0.64;0.3;663.0;4
833;41;0.1;0.3;0.29;0.1;1588.0;4
834;42;4.5;5.8;6.13;6.58;322.0;4
835;43;0.1;0.47;0.64;0.75;1370.0;4
836;44;0.01;0.1;0.15;0.1;3950.0;4
837;45;9.99;9.69;11.39;11.0;355.0;4
838;46;0.1;0.37;0.44;0.25;1144.0;4
839;47;0.1;0.46;0.41;0.39;1172.0;4
840;48;0.02;0.32;0.32;0.38;1699.0;4
841;49;0.05;0.31;0.29;0.49;1296.0;4
842;50;0.2;0.94;1.01;0.89;338.0;4
843;51;20.0;23.63;25.14;24.38;160.0;4
844;52;0.02;0.19;0.21;0.13;3009.0;4
845;53;4.45;8.46;9.65;12.99;164.0;4
846;54;0.01;0.09;0.09;0.05;5046.0;4
847;55;0.02;0.18;0.19;0.27;2835.0;4
848;56;0.95;1.68;1.64;1.99;531.0;4
849;57;0.02;0.15;0.15;0.05;2130.0;4
850;58;0.02;0.14;0.15;0.24;1819.0;4
851;59;5.0;7.07;7.08;7.36;224.0;4
852;60;0.09;0.25;0.24;0.49;1865.0;4
853;61;0.01;0.14;0.1;0.09;3397.0;4
854;62;20.0;27.41;28.4;25.0;150.0;4
855;63;1.5;2.57;2.34;2.33;210.0;4
856;64;0.09;0.44;0.29;0.19;1386.0;4
857;65;0.08;0.3;0.28;0.49;1570.0;4
858;66;12.46;17.86;17.93;18.41;223.0;4
859;67;0.49;0.91;0.9;0.98;851.0;4
860;68;0.04;0.24;0.21;0.42;1841.0;4
861;69;38.94;44.34;45.48;50.0;157.0;4
862;70;15.95;21.47;22.27;21.9;165.0;4
863;71;0.09;0.24;0.28;0.1;2082.0;4
864;72;0.02;0.18;0.21;0.5;1737.0;4
865;73;0.1;0.36;0.37;0.45;1340.0;4
866;74;0.01;0.14;0.24;0.02;3576.0;4
867;75;1.4;2.32;2.34;2.75;874.0;4
868;76;0.05;0.19;0.15;0.09;1981.0;4
869;77;0.04;0.31;0.22;0.25;1757.0;4
870;78;0.05;0.32;0.29;0.18;1847.0;4
871;79;0.01;0.12;0.13;0.09;2810.0;4
872;80;0.01;0.12;0.17;0.24;2577.0;4
873;81;0.02;0.15;0.13;0.02;1880.0;4
874;82;0.01;0.07;0.07;0.1;4237.0;4
875;83;0.01;0.1;0.13;0.05;3509.0;4
876;84;0.02;0.15;0.12;0.11;2621.0;4
877;85;4.44;6.23;5.86;4.0;326.0;4
878;86;0.19;0.47;0.46;0.23;1064.0;4
879;87;0.05;0.28;0.39;0.2;2005.0;4
880;88;0.01;0.14;0.16;0.05;2327.0;4
881;89;0.02;0.14;0.18;0.15;1934.0;4
882;90;1.73;2.77;2.88;3.07;390.0;4
883;91;0.02;0.18;0.19;0.15;3275.0;4
884;92;15.88;19.78;19.28;20.0;214.0;4
885;93;0.02;0.07;0.1;0.2;2651.0;4
886;94;0.01;0.05;0.07;0.05;4897.0;4
887;95;5.49;7.31;7.21;6.8;613.0;4
888;96;0.01;0.16;0.18;0.16;2768.0;4
889;97;0.01;0.09;0.04;0.02;4513.0;4
890;98;0.02;0.13;0.11;0.02;2215.0;4
891;99;0.08;0.44;0.5;0.2;895.0;4
892;100;1.0;1.96;1.94;1.75;1030.0;4
893;101;0.01;0.13;0.08;0.05;2402.0;4
894;102;0.02;0.12;0.14;0.2;2633.0;4
895;103;0.02;0.09;0.07;0.05;2449.0;4
896;104;0.01;0.08;0.1;0.1;4635.0;4
897;105;1.2;2.41;2.12;2.0;483.0;4
898;106;0.02;0.11;0.09;0.14;2475.0;4
899;107;0.01;0.15;0.12;0.13;3059.0;4
900;108;0.01;0.12;0.11;0.02;2693.0;4
901;109;0.05;0.15;0.14;0.2;2640.0;4
902;110;0.01;0.21;0.19;0.29;1645.0;4
903;111;0.01;0.05;0.08;0.03;4793.0;4
904;112;0.02;0.15;0.1;0.15;2590.0;4
905;113;0.01;0.06;0.05;0.02;4399.0;4
906;114;0.02;0.12;0.11;0.25;2350.0;4
907;115;0.01;0.12;0.12;0.2;2177.0;4
908;116;0.02;0.12;0.07;0.1;2760.0;4
909;117;1.25;1.76;1.58;1.5;813.0;4
910;118;0.01;0.11;0.15;0.09;2427.0;4
911;119;0.01;0.12;0.11;0.08;2986.0;4
912;120;0.01;0.1;0.13;0.1;4752.0;4
913;121;0.01;0.13;0.11;0.15;3292.0;4
914;122;0.02;0.13;0.1;0.1;2688.0;4
915;123;0.01;0.05;0.04;0.02;4458.0;4
916;124;0.01;0.11;0.15;0.34;3023.0;4
917;125;0.01;0.03;0.02;0.03;4725.0;4
918;126;0.01;0.03;0.03;0.11;4627.0;4
919;127;0.01;0.06;0.06;0.05;4802.0;4
920;128;0.02;0.07;0.06;0.05;2846.0;4
921;129;0.02;0.25;0.18;0.19;1039.0;4
922;130;0.05;0.26;0.34;0.45;938.0;4
923;131;0.01;0.06;0.06;0.05;4708.0;4
924;132;0.1;0.28;0.25;0.18;1691.0;4
925;133;0.01;0.05;0.05;0.05;4729.0;4
926;134;0.01;0.09;0.05;0.03;2849.0;4
927;135;0.02;0.12;0.19;0.5;1932.0;4
928;136;0.01;0.06;0.05;0.04;4485.0;4
929;137;0.01;0.05;0.05;0.05;4717.0;4
930;138;0.01;0.07;0.07;0.01;4885.0;4
931;139;0.02;0.12;0.12;0.1;2676.0;4
932;140;0.01;0.03;0.03;0.01;4756.0;4
933;141;0.01;0.06;0.06;0.1;2707.0;4
934;142;0.02;0.06;0.09;0.05;2789.0;4
935;143;0.02;0.1;0.2;0.12;3177.0;4
936;144;0.02;0.06;0.08;0.06;2719.0;4
937;145;0.01;0.06;0.03;0.1;4682.0;4
938;146;0.02;0.08;0.09;0.02;2585.0;4
939;147;0.02;0.09;0.07;0.02;2724.0;4
940;148;0.01;0.02;0.02;0.02;2874.0;4
941;149;0.01;0.04;0.03;0.15;5322.0;4
942;150;0.01;0.07;0.07;0.19;2880.0;4
943;151;0.01;0.05;0.05;0.02;2839.0;4
944;152;0.01;0.07;0.09;0.05;2783.0;4
945;153;0.01;0.06;0.08;0.09;4790.0;4
946;154;0.01;0.06;0.09;0.03;5507.0;4
947;155;0.01;0.09;0.16;0.3;4772.0;4
948;156;0.01;0.04;0.03;0.02;4772.0;4
949;157;0.02;0.1;0.17;0.5;2673.0;4
950;158;0.01;0.05;0.04;0.02;4722.0;4
951;159;0.02;0.05;0.05;0.05;2794.0;4
952;160;0.01;0.04;0.04;0.01;4767.0;4
953;161;0.01;0.05;0.06;0.05;4804.0;4
954;162;0.01;0.05;0.07;0.1;2951.0;4
955;163;0.02;0.08;0.13;0.02;2927.0;4
956;164;0.01;0.06;0.1;0.1;4604.0;4
957;165;0.01;0.06;0.07;0.05;4848.0;4
958;166;0.01;0.05;0.04;0.05;4707.0;4
959;167;0.01;0.1;0.1;0.05;2660.0;4
960;168;0.02;0.11;0.05;0.04;2889.0;4
961;169;0.01;0.07;0.06;0.02;4817.0;4
962;170;0.01;0.06;0.04;0.12;4873.0;4
963;171;0.01;0.04;0.11;0.15;4648.0;4
964;172;0.01;0.04;0.03;0.1;4730.0;4
965;173;0.01;0.03;0.09;0.02;4804.0;4
966;174;0.01;0.04;0.06;0.04;4741.0;4
967;175;0.01;0.08;0.04;0.02;4557.0;4
968;176;0.01;0.09;0.09;0.25;2560.0;4
969;177;0.01;0.07;0.06;0.1;5175.0;4
970;178;0.01;0.04;0.06;0.02;4792.0;4
971;179;0.01;0.05;0.04;0.02;4675.0;4
972;180;0.01;0.06;0.08;0.1;2818.0;4
973;181;0.01;0.04;0.06;0.05;4744.0;4
974;182;0.01;0.04;0.06;0.19;4794.0;4
975;183;0.02;0.04;0.03;0.05;2906.0;4
976;184;0.01;0.02;0.05;0.02;4749.0;4
977;185;0.01;0.03;0.02;0.02;2887.0;4
978;186;0.01;0.04;0.08;0.1;4723.0;4
979;187;0.01;0.07;0.09;0.19;2782.0;4
980;188;0.01;0.03;0.04;0.02;4807.0;4
981;189;0.01;0.05;0.04;0.02;2908.0;4
982;190;0.01;0.02;0.02;0.02;4730.0;4
983;191;0.01;0.03;0.02;0.01;4986.0;4
984;192;0.02;0.05;0.04;0.05;2912.0;4
985;193;0.01;0.05;0.06;0.02;4727.0;4
986;194;0.02;0.07;0.13;0.05;2834.0;4
987;195;0.01;0.03;0.07;0.07;4723.0;4
988;196;0.01;0.03;0.07;0.09;4759.0;4
989;197;0.01;0.05;0.07;0.08;2916.0;4
990;198;0.01;0.06;0.05;0.05;4852.0;4
991;199;0.01;0.03;0.02;0.02;4774.0;4
992;200;0.02;0.04;0.03;0.11;2796.0;4
993;201;0.02;0.08;0.05;0.02;2804.0;4
994;202;0.01;0.04;0.04;0.04;2879.0;4
995;203;0.01;0.05;0.06;0.1;4776.0;4
996;204;0.01;0.02;0.04;0.02;4758.0;4
997;205;0.01;0.03;0.04;0.02;4862.0;4
998;206;0.02;0.08;0.05;0.02;2998.0;4
999;207;0.02;0.09;0.05;0.02;3005.0;4
1000;208;0.02;0.08;0.06;0.05;2991.0;4
1001;209;0.02;0.07;0.09;0.15;2850.0;4
1002;210;0.01;0.04;0.03;0.01;4722.0;4
1003;211;0.01;0.12;0.07;0.02;4695.0;4
1004;212;0.01;0.06;0.08;0.05;4757.0;4
1005;213;0.02;0.06;0.07;0.04;2959.0;4
1006;214;0.01;0.03;0.04;0.02;4761.0;4
1007;215;0.02;0.08;0.09;0.04;2933.0;4
1008;216;0.01;0.08;0.05;0.05;2939.0;4
1009;217;0.01;0.05;0.07;0.04;4893.0;4
1010;218;0.01;0.03;0.03;0.02;4736.0;4
1011;219;0.01;0.04;0.02;0.02;4752.0;4
1012;220;0.01;0.04;0.04;0.02;4567.0;4
1013;221;0.01;0.02;0.03;0.02;4753.0;4
1014;222;0.01;0.06;0.06;0.04;2844.0;4
1015;223;0.01;0.04;0.04;0.03;2871.0;4
1016;224;0.01;0.05;0.08;0.12;4980.0;4
1017;225;0.01;0.04;0.06;0.02;4647.0;4
1018;226;0.01;0.02;0.02;0.02;4686.0;4
1019;227;0.01;0.04;0.04;0.02;4798.0;4
1020;228;0.01;0.05;0.05;0.02;3005.0;4
1021;229;0.01;0.03;0.04;0.02;4791.0;4
1022;230;0.01;0.04;0.04;0.05;4673.0;4
1023;231;0.01;0.03;0.03;0.03;2809.0;4
1024;232;0.01;0.04;0.03;0.02;4771.0;4
1025;233;0.01;0.03;0.03;0.11;4880.0;4
1026;234;0.01;0.04;0.04;0.05;4813.0;4
1027;235;0.01;0.05;0.05;0.05;4814.0;4
1028;236;0.01;0.03;0.02;0.02;4795.0;4
1029;237;0.01;0.04;0.07;0.02;4889.0;4
1030;238;0.01;0.04;0.1;0.18;4801.0;4
1031;239;0.01;0.03;0.07;0.08;4845.0;4
1032;240;0.01;0.03;0.03;0.04;4865.0;4
1033;241;0.01;0.04;0.02;0.02;4796.0;4
1034;242;0.01;0.03;0.08;0.1;4766.0;4
1035;243;0.01;0.07;0.02;0.02;4839.0;4
1036;244;0.01;0.04;0.02;0.02;4658.0;4
1037;245;0.01;0.03;0.03;0.02;4704.0;4
1038;246;0.01;0.03;0.03;0.03;4813.0;4
